company_name,review_date,review_title,review_body_text,overall_review_rating,job_title,location,employee_flag,rating_work_life_balance,rating_compensation_benefits,rating_job_security_advancement,rating_management,rating_culture_values,pros_text,cons_text,page_number,start_offset,source_url
United Overseas Bank,24 April 2016,Productive,United Overseas Bank is a financially stable company with plenty of long term work. Management is involved and knowledgeable about day to day operations and technology involved.,4,Compliance Officer,Kuala Lumpur,current,3,4,4,4,3,great company culture,working under pressure,6,100,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=100
maybank,20 April 2016,Productive and Fun Workplace,Very systematic..work place.A lot of job we are doing and also helping our executive and manager and other team member. doing marketing.. and issued a lot of letter what are customer want. the enjoyable part are we are together work on team member and we are also get rewards.,5,Clerk,Subang Business Centre,former,5,5,5,5,5,,,14,260,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=260
RHB Bank Berhad,17 April 2016,worplace with stress n enjoy,i have very nice environmnet working in rhb. i ave also learn more n gain knlwledge abt how mortgage collection. i have also have lots of hepfull friends and team leader who ill help me always when i need them in job .,5,Recover and Consumer Credit Operations,Kuala Lumpur,former,5,5,5,4,5,once we archeive uit head ill give lunch,,14,260,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=260
Bank-Rakyat,15 April 2016,"productive, fun workplace","i started my work from 8.30a.m until 5.30 p.m. i learned a lot from the management like handling customer, filling up their loan document, key in customer data, and doing marketing. i gained a lot of experience with the environment and other co-workers. they taught me how to calculate the loan and dealing with the customers. the hardest part in this job areas was the skill needed when faces with shrewish customer. but the most enjoyable part of the job is when u have good relation with other worker and the company management. at the end you will have a lot of experience either it is good or bad environment.",4,practical,Kuala Kangsar,current,4,4,4,4,4,,,4,60,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews?start=60
United Overseas Bank,5 April 2016,A good place to work,"It is a good place to work despite the stress that comes along with it. Still, there are more improvements that could be made to improve the work environment of the workplace.",3,Customer Service Executive,Ampang,former,3,3,2,2,4,"Free coffee, play room",Long hours,6,100,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=100
bank islam,3 April 2016,Challenging and motivating,"The task every day is really challenging. I really need to do multitasking task. In the morning I will be a Greeter. Then in the afternoon I will be the clerk and at the evening I will in charge of the telemarketing. There is lots of thing s I learned here. As a result I can work under pressure, become multitasking person and also become fast learner. The management really considered on the benefit. The hardest part is in order to satisfy the customers need. The best part is I can make lots of new friend with the customer.",5,CLERK,Besut,former,5,5,5,5,5,Can know with lots of person,Less break time,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
maybank,31 March 2016,none,fun and happy place. good salary with high commision. good staff and reliable management staff. well trained by maybank. i enjoy with maybank.,4,Personal Financial Advisor,Kuala Lumpur,former,3,4,4,3,4,,,14,260,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=260
Cimb-Group,30 March 2016,Great people and nice place to work,"Always get prepared. Always strive to be the BEST in what we do and an environment of trust and self disciplined to produced extra ordinary result The most enjoyable the realistic expectation on benefits,salary and bonuses",4,Clerk,KL Sentral,former,4,4,4,4,4,Motivated,Parking problem,15,280,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=280
Cimb-Group,24 March 2016,Not Bad,"A lot of friend and happy friend, working environment not bad, working hours is very fix, no benefit, unhappy working at cimb",3,Bank Officer,Kuala Lumpur,former,3,1,1,1,1,fix time,not bad,15,280,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=280
maybank,15 March 2016,Good,"Maybank is daily routine work and good benefits nice location, friendly large products wise learn lots things responsible and efective",4,RELATIONSHIP MANAGER,Kuala Lumpur,former,4,4,3,3,3,,,14,260,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=260
RHB Bank Berhad,14 March 2016,Fun workplace with sporting team-mates,"A nice place to work with a sporting and supportive team-mates. I learnt a lot about team-work and how important it is in our organization. Besides the heavy workload, i managed to lead a team to perform during the company big events and contributes good reputation for the company in sport events.",4,"Executive, HR Admin & System Support",Bangi,former,4,4,4,3,4,,,14,260,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=260
RHB Bank Berhad,14 March 2016,Nice workplace with good team,"Conducting training and managing programmes are the daily routine. From time to time, we review training programmes and developed new ones to fulfil the growing needs of the banking group. The interesting thing is we meet new people from everyday. The team is great, very hardworking in ensuring all the programmes planned for the year run smoothly.",3,Corporate Trainer/Instructional Designer,"Bangi, Selangor, Malaysia",current,3,3,3,3,3,Opportunity to learn new knowledge everyday,Long hours,14,260,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=260
Bank-Rakyat,7 March 2016,workplace fun,must be full time. learn about accounting and audit. management was good to make workplace for fun. must be enjoy to make a work.,5,BR SMART,Sabah,former,3,4,5,5,3,free lunches,healthcare,4,60,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews?start=60
bank islam,20 February 2016,Productive ; Competence Company,"working at Bank Islam Malaysia Berhad, (Sungai Besar Branch) as wealth executive. Selling core products of bank islam which is unit trust and other product involved ; will writing,takaful insurance and motor TAKAFUL for 3 months as a contract position. Thus given me the opportunity to polish my interpersonal skills and communication skill in communicating with every level of individuals",5,wealth executives,sungai besar,former,5,5,5,5,5,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
Bank-Rakyat,5 February 2016,Fun and Helpful,It always fun having friendly colleagues. I learned something new everyday and this place has a great working environment.,5,Clerk,"Brickfields, Kuala Lumpur",current,5,3,4,4,4,,,4,60,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews?start=60
RHB Bank Berhad,4 February 2016,Good place to work,"Good management and environment, a well place to learn and gain experience.Work in credit sector which provide me knowledged to know how the system work in our daily live expecially when you want to purchase a property",4,Executive,Bangi,current,2,4,3,3,3,healthcare,work-life not balance,14,260,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=260
Cimb-Group,31 January 2016,"Stressful, Selfish, Unfriendly Staff","When i was new, most of the sales that i managed to done deal are being eye-ed by colleague. They will offer you a small amount of money in exchange of giving them the sales. if you refuse, they will never want to guide u in future, and won't even smile at you anymore. This will make u feel uncomfortable, clueless, and unable to hit your monthly sales target. Workload is a lot that you could only get home at 7pm everyday. During peak season, you might be home at 9pm. The good thing is you are not underpaid (what to expect if you have no previous professional working experience), and training provided even though they won't be able to cover on everything in detail. Boss/Manager is really helpful, responsible, kind and friendly.",3,Personal Financial Consultant,Malaysia,former,2,4,3,3,3,,,15,280,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=280
RHB Bank Berhad,27 January 2016,Stress but can learn a lot,"work long hours but no overtime payment, violate worker regulation rules in Malaysia. More than 8 hours of working plus working on sunday is must.",3,Collection Officer,"Kuala Lumpur, M14",former,2,2,2,3,4,no pros,short break,15,280,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=280
maybank,10 January 2016,"Excellent Benefits, high productivity with gym facility","My work is a constant around the clock prompt and requires me to contact with numerous party in adhering to the FRS 139 regulations. After working hours, when physically not tired, I would spend the time at the gym which is also equipped with a gym instructor. The environment is very encouraging in terms of support and learning Looking forward to see a an improvised FRS 139 in year 2018.",4,Executive,"Kuala Lumpur, M14",current,2,5,3,3,3,Gym facilities,demanding working hours,14,260,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=260
maybank,7 January 2016,Working at Maybank is one of the best opportunity that employee can get while servicing in Maybank.,"Check the submitted documents for any discrepancies, inconsistencies or any suspicious signs to minimize potential fraudulent applications. Ensure that sufficient information and documents are available for approvers to make informed judgments/decisions. Determine the correct approving authority for the applications Ensure accurate data capturing for information consistency and integrity in AA. Make sound credit recommendations that are reasonable, straightforward and balanced. Provide guidance / feedback / coaching to originators in respect of credit matters. Ensure compliance of internal policies and statutory regulations.",4,Executive Processing,"Kuala Lumpur,",current,2,4,4,4,4,,,14,260,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=260
